,owfs.csv,utgb.csv,chipster.csv,sidekar.csv,jgnash.csv,jsr308-langtools.csv,continuum-ide.csv,azureus.csv,ctrlr.csv,jppf-project.csv,stemkit.csv,galaxium.csv,ingex.csv,itext.csv,octet.csv,lite.csv,bzbyte.csv,carabiner.csv,tigermud.csv,ta3d.csv
azureus.csv,0.72,0.88,0.78,0.65,0.6,0.57,0.56,0.01,0.91,0.63,0.88,0.73,0.91,0.87,0.87,0.54,0.82,0.96,0.84,0.84
bzbyte.csv,0.96,0.91,0.6,0.97,0.81,1.01,1.0,0.93,1.0,0.63,1.0,0.91,0.93,0.97,0.65,0.77,0.07,0.79,0.6,0.94
carabiner.csv,0.6,0.6,0.67,0.76,0.43,0.56,0.53,0.65,0.88,0.47,1.02,0.51,0.72,0.54,0.58,0.53,0.64,0.0,0.64,0.6
chipster.csv,0.74,0.63,0.04,0.53,0.55,0.58,0.64,0.69,0.78,0.77,0.72,0.56,0.61,0.64,0.88,0.6,0.71,0.86,0.9,0.8
continuum-ide.csv,0.64,0.89,0.8,0.86,0.88,0.84,0.0,0.89,0.95,0.87,1.0,0.97,1.0,0.79,0.86,0.81,0.86,0.82,0.94,1.0
ctrlr.csv,0.91,0.97,0.96,0.94,0.96,0.94,1.0,0.97,0.02,0.89,1.01,0.97,0.9,1.0,1.0,0.86,0.84,0.87,1.0,0.84
galaxium.csv,0.42,0.73,0.75,0.67,0.7,0.79,0.64,0.7,1.0,0.73,1.0,0.06,0.87,0.59,0.55,0.68,0.82,0.76,0.94,0.89
ingex.csv,0.87,0.89,0.91,0.78,0.81,0.75,0.88,0.79,0.65,0.98,0.84,0.86,0.08,0.94,0.86,0.68,0.93,0.87,0.96,0.89
itext.csv,0.64,0.6,0.57,0.63,0.52,0.38,0.49,0.47,0.92,0.59,0.69,0.48,0.67,0.06,0.55,0.43,0.67,0.59,0.74,0.59
jgnash.csv,1.09,0.96,0.88,0.88,0.08,0.9,0.86,0.97,0.94,0.76,0.53,0.78,0.65,0.69,0.86,0.81,0.7,0.87,0.98,0.66
jppf-project.csv,1.0,0.86,0.77,0.95,0.62,1.0,0.97,0.96,1.0,0.12,1.0,0.64,1.0,1.0,0.98,0.88,0.68,0.6,0.56,1.0
jsr308-langtools.csv,0.64,0.69,0.69,0.51,0.48,0.0,0.76,0.41,0.85,0.68,0.81,0.45,0.65,0.63,0.43,0.6,0.65,0.57,0.76,0.59
lite.csv,0.88,0.87,0.9,0.83,0.72,0.64,0.62,0.6,0.96,0.86,0.84,0.55,0.92,0.47,0.58,0.13,0.72,0.95,0.89,0.83
octet.csv,0.94,0.85,0.72,0.71,0.6,0.81,0.72,0.79,0.84,0.71,1.0,0.62,0.93,0.47,0.14,0.43,0.85,0.87,0.78,0.79
owfs.csv,0.09,0.56,0.71,0.67,0.74,0.48,0.58,0.66,0.96,0.9,0.67,0.63,0.55,0.76,0.72,0.63,0.85,0.86,0.92,0.86
sidekar.csv,0.5,0.75,0.59,0.03,0.56,0.45,0.73,0.55,0.9,0.59,0.86,0.54,0.59,0.52,0.5,0.72,0.75,0.42,0.64,0.71
stemkit.csv,0.91,0.91,0.89,0.98,0.96,0.83,0.88,0.97,1.01,1.0,0.01,0.94,0.59,0.92,1.0,0.87,0.93,1.0,0.98,0.89
ta3d.csv,0.8,0.89,0.89,0.89,0.88,0.75,0.76,0.88,0.8,0.76,0.86,0.82,0.76,0.63,0.61,0.94,0.8,0.94,0.63,0.07
tigermud.csv,1.0,0.76,0.85,0.71,0.58,0.67,0.82,0.9,0.7,0.76,0.7,0.93,0.86,0.91,0.89,0.66,0.64,0.86,0.23,0.86
utgb.csv,0.73,0.03,0.76,0.83,0.72,0.7,0.76,0.86,1.0,0.95,0.84,0.86,0.71,0.86,0.46,0.67,0.91,0.75,0.92,0.8
