,openefm.csv,jgnash.csv,ingex.csv,ambulant.csv,synecdoche.csv
ambulant.csv,1.0,50.0,2.0,0.0,6.0
ingex.csv,4.0,16.0,0.0,0.0,0.0
jgnash.csv,0.0,0.0,3.0,0.0,0.0
openefm.csv,0.0,26.0,3.0,2.0,2.0
synecdoche.csv,12.0,32.0,0.0,8.0,0.0
