,f1,g,recall,precision,pf,wins
bzbyte.csv,0.065,0.0,0.9,0.06,0.8999999999999999,0
fbmanager.csv,0.20500000000000002,0.26,0.22,0.42500000000000004,0.15000000000000002,4
fleet-simulator.csv,0.43,0.515,0.93,0.28500000000000003,0.77,15
hannosset.csv,0.185,0.19,0.16,0.355,0.15000000000000002,1
hydrate.csv,0.375,0.5700000000000001,0.6,0.31,0.37,17
jgossipforum.csv,0.32,0.45,0.405,0.375,0.22,12
jruby.csv,0.28500000000000003,0.425,0.45,0.31,0.33499999999999996,6
madman.csv,0.18,0.38,0.355,0.38,0.35,3
mediaportal.csv,0.28,0.24,0.2,0.5900000000000001,0.065,11
ninject.csv,0.345,0.425,0.415,0.37,0.33,9
officefloor.csv,0.30500000000000005,0.41000000000000003,0.38,0.52,0.215,16
ontopia.csv,0.325,0.535,0.61,0.485,0.41000000000000003,18
poormans.csv,0.32,0.33999999999999997,0.305,0.635,0.255,13
power-architect.csv,0.33999999999999997,0.28,0.825,0.225,0.925,2
powerfolder.csv,0.345,0.405,0.365,0.335,0.295,7
stuproa-cims.csv,0.215,0.24,0.2,0.46499999999999997,0.16,5
tart.csv,0.315,0.445,0.42,0.365,0.315,10
uface.csv,0.39,0.55,0.94,0.26,0.775,14
wxlua.csv,0.25,0.445,0.55,0.35,0.435,8
