,recall,precision,pf,pci_20,ifa,wins
autowikibrowser.csv,0.67,0.4,0.34,0.37,2.0,12
dynalloy.csv,0.75,0.3,0.62,0.54,5.0,4
enzo.csv,0.85,0.3,0.72,0.4,8.0,0
hydrogen.csv,1.0,0.36,1.0,0.42,2.0,6
jcae.csv,0.26,0.38,0.11,0.71,3.0,14
kmatplot.csv,0.5,0.38,0.3,0.47,4.0,8
lphant.csv,0.68,0.39,0.41,0.38,1.0,13
natpad.csv,0.59,0.33,0.56,0.53,2.0,7
nosleepsoftware.csv,0.06,0.4,0.03,0.58,4.0,10
ossbuild.csv,0.68,0.38,0.4,0.81,5.0,15
quarkplayer.csv,0.19,0.2,0.29,0.89,6.0,3
quickfast.csv,0.77,0.41,0.51,0.43,3.0,11
rezilla.csv,0.58,0.24,0.63,0.5,5.0,2
rhex.csv,0.33,0.4,0.19,0.55,1.0,16
rocrail.csv,0.69,0.38,0.38,0.43,4.0,9
virtuoso.csv,0.91,0.25,0.89,0.43,5.0,1
yield.csv,0.78,0.34,0.55,0.37,4.0,5
