,f1,g,recall,precision,pf,wins
fido.csv,0.055,0.04,0.035,0.175,0.035,0
fityk.csv,0.395,0.5700000000000001,0.69,0.305,0.46499999999999997,4
freenet.csv,0.43,0.585,0.815,0.3,0.7150000000000001,2
geogebra.csv,0.54,0.595,0.565,0.535,0.355,9
hibernate.csv,0.475,0.5700000000000001,0.565,0.395,0.305,7
itext.csv,0.48,0.565,0.5449999999999999,0.42,0.28,8
k3b.csv,0.48,0.625,0.71,0.385,0.5249999999999999,6
lamp.csv,0.47,0.625,0.64,0.42500000000000004,0.555,5
megameknet.csv,0.435,0.53,0.6599999999999999,0.355,0.56,3
thout.csv,0.42,0.45999999999999996,0.775,0.33499999999999996,0.7849999999999999,1
