,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,passwordsafe.csv,miranda.csv
boost.csv,0.86,0.51,0.38,0.58,0.53,0.98,0.48,0.59
etics.csv,0.93,0.19,0.24,0.25,0.5,0.13,0.22,0.41
genecys.csv,0.09,0.48,0.6,0.05,1.0,0.05,0.56,0.42
kvs.csv,0.35,0.18,0.88,0.21,0.27,0.19,0.14,0.34
mcore3d.csv,0.65,0.98,0.63,0.55,0.58,0.57,0.58,0.65
miranda.csv,0.75,0.4,0.28,0.56,0.65,0.41,0.57,0.99
ogrehg.csv,0.66,0.51,0.68,0.94,0.49,0.47,0.53,0.59
passwordsafe.csv,0.5,0.53,0.57,0.52,0.65,0.46,0.96,0.56
