,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,passwordsafe.csv,miranda.csv
boost.csv,0.34,0.72,0.75,0.69,0.76,0.02,0.63,0.69
etics.csv,0.08,0.86,0.83,0.8,0.63,0.89,0.82,0.65
genecys.csv,0.98,0.84,0.68,1.0,0.0,0.99,0.76,0.87
kvs.csv,0.72,0.86,0.15,0.84,0.78,0.87,0.9,0.73
mcore3d.csv,0.57,0.02,0.62,0.6,0.73,0.69,0.59,0.61
miranda.csv,0.52,0.68,0.86,0.61,0.61,0.68,0.69,0.02
ogrehg.csv,0.39,0.63,0.38,0.08,0.81,0.6,0.68,0.59
passwordsafe.csv,0.75,0.6,0.54,0.6,0.55,0.7,0.06,0.62
