,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,passwordsafe.csv,miranda.csv
boost.csv,0.62,0.59,0.25,0.5,0.73,0.99,0.45,0.68
etics.csv,0.96,0.26,0.2,0.3,0.62,0.19,0.26,0.51
genecys.csv,0.39,0.81,0.35,0.5,1.0,0.54,0.5,0.78
kvs.csv,0.32,0.25,0.92,0.25,0.36,0.21,0.17,0.42
mcore3d.csv,0.43,0.99,0.37,0.51,0.79,0.48,0.5,0.72
miranda.csv,0.49,0.49,0.18,0.5,0.81,0.41,0.47,0.99
ogrehg.csv,0.67,0.58,0.58,0.94,0.67,0.49,0.44,0.66
passwordsafe.csv,0.31,0.61,0.41,0.49,0.78,0.41,0.96,0.63
