,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,passwordsafe.csv,miranda.csv
boost.csv,0.46,0.67,0.19,0.41,0.87,0.99,0.46,0.68
etics.csv,1.0,0.68,0.2,0.55,0.91,0.55,0.41,0.84
genecys.csv,0.24,0.7,0.23,0.36,1.0,0.38,0.37,0.67
kvs.csv,0.33,0.78,1.0,0.44,0.93,0.29,0.26,0.74
mcore3d.csv,0.31,0.99,0.25,0.48,0.88,0.39,0.44,0.72
miranda.csv,0.34,0.76,0.14,0.46,0.9,0.45,0.38,0.99
ogrehg.csv,0.73,0.74,0.52,0.95,0.85,0.58,0.38,0.73
passwordsafe.csv,0.22,0.76,0.32,0.49,0.91,0.39,0.96,0.71
