,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,passwordsafe.csv,miranda.csv
boost.csv,0.54,0.6,0.61,0.58,0.51,0.69,0.67,0.42
etics.csv,0.67,0.96,0.9,0.98,0.44,0.97,0.96,0.69
genecys.csv,0.39,0.41,0.48,0.44,0.45,0.45,0.47,0.34
kvs.csv,0.92,0.96,0.88,0.95,0.73,0.9,0.96,0.73
mcore3d.csv,0.48,0.46,0.42,0.48,0.42,0.43,0.45,0.36
miranda.csv,0.53,0.62,0.73,0.49,0.39,0.63,0.44,0.4
ogrehg.csv,0.64,0.58,0.68,0.67,0.6,0.65,0.66,0.46
passwordsafe.csv,0.53,0.56,0.59,0.69,0.48,0.68,0.62,0.47
