,f1,g,recall,precision,pf,wins
etherboot.csv,0.505,0.485,0.7949999999999999,0.39,0.7050000000000001,3
fityk.csv,0.525,0.505,0.69,0.505,0.5800000000000001,5
hatari.csv,0.515,0.515,0.655,0.625,0.56,8
lmms.csv,0.54,0.57,0.585,0.595,0.45,10
mecat.csv,0.2,0.14500000000000002,0.12,0.47,0.03,1
nullc.csv,0.52,0.55,0.6699999999999999,0.42000000000000004,0.505,6
oscarmcmaster.csv,0.56,0.5549999999999999,0.625,0.525,0.47000000000000003,9
superwaba.csv,0.565,0.49,0.58,0.585,0.355,11
tycho.csv,0.395,0.42000000000000004,0.375,0.54,0.185,4
vienna-add-in.csv,0.455,0.52,0.595,0.37,0.575,2
voms.csv,0.51,0.525,0.54,0.49,0.32999999999999996,7
wsmt.csv,0.195,0.16,0.13,0.5349999999999999,0.12,0
