,recall,precision,pf,pci_20,ifa,wins
etherboot.csv,0.7949999999999999,0.39,0.7050000000000001,0.41500000000000004,2.5,0
fityk.csv,0.69,0.505,0.5800000000000001,0.46499999999999997,1.0,3
hatari.csv,0.655,0.625,0.56,0.5,1.0,7
lmms.csv,0.585,0.595,0.45,0.45,0.5,8
mecat.csv,0.12,0.47,0.03,0.765,0.0,10
nullc.csv,0.6699999999999999,0.42000000000000004,0.505,0.48,1.0,1
oscarmcmaster.csv,0.625,0.525,0.47000000000000003,0.51,1.0,6
superwaba.csv,0.58,0.585,0.355,0.42,0.0,9
tycho.csv,0.375,0.54,0.185,0.715,0.0,11
vienna-add-in.csv,0.595,0.37,0.575,0.5700000000000001,0.5,2
voms.csv,0.54,0.49,0.32999999999999996,0.53,1.0,5
wsmt.csv,0.13,0.5349999999999999,0.12,0.79,2.5,4
