,ldview.csv,fw4spl.csv,qlc.csv,oppna-program-hsatools.csv,gwanted.csv,lcfizvtop.csv,grisbi.csv,libmesh.csv,glas.csv,somap.csv,wxcode.csv,mediaportal.csv,codepurge.csv,ambulant.csv,xcf.csv,olex2.csv,arm-webradio.csv
ambulant.csv,0.54,0.45,0.24,0.62,0.61,0.34,0.27,0.0,0.37,0.0,0.17,0.38,0.13,0.69,0.31,0.52,0.23
arm-webradio.csv,0.5,0.51,0.32,0.34,0.36,0.55,0.35,0.54,0.56,0.35,0.32,0.5,0.55,0.48,0.58,0.6,0.94
codepurge.csv,0.6,0.6,0.32,0.35,0.33,0.55,0.25,0.3,0.1,0.25,0.7,0.44,0.72,0.51,0.19,0.49,0.65
fw4spl.csv,0.22,0.55,0.54,0.48,0.32,0.31,0.46,0.22,0.17,0.39,0.33,0.38,0.62,0.36,0.46,0.36,0.45
glas.csv,0.54,0.7,0.5,0.53,0.41,0.56,0.62,0.41,0.67,0.45,0.54,0.7,0.59,0.56,0.46,0.69,0.55
grisbi.csv,0.42,0.09,0.4,0.59,0.25,0.23,0.81,0.27,0.27,0.48,0.38,0.6,0.33,0.4,0.26,0.59,0.39
gwanted.csv,0.43,0.55,0.58,0.25,0.72,0.21,0.71,0.14,0.22,0.4,0.72,0.57,0.42,0.44,0.39,0.57,0.36
lcfizvtop.csv,0.42,0.71,0.0,0.44,0.46,0.81,0.65,0.32,0.5,0.51,0.43,0.61,0.09,0.49,0.68,0.35,0.59
ldview.csv,0.74,0.2,0.71,0.44,0.17,0.31,0.61,0.57,0.37,0.34,0.58,0.67,0.05,0.49,0.45,0.12,0.75
libmesh.csv,0.17,0.31,0.2,0.31,0.09,0.38,0.38,0.49,0.41,0.38,0.17,0.1,0.15,0.2,0.35,0.36,0.0
mediaportal.csv,0.0,0.15,0.38,0.12,0.21,0.11,0.04,0.15,0.04,0.09,0.0,0.58,0.05,0.15,0.11,0.37,0.81
olex2.csv,0.0,0.39,0.52,0.46,0.68,0.31,0.46,0.1,0.04,0.44,0.61,0.56,0.25,0.24,0.26,0.74,0.55
oppna-program-hsatools.csv,0.37,0.47,0.27,0.87,0.53,0.49,0.83,0.42,0.36,0.0,0.83,0.54,0.25,0.61,0.43,0.63,0.27
qlc.csv,0.43,0.61,0.71,0.48,0.62,0.21,0.62,0.31,0.55,0.32,0.72,0.6,0.5,0.45,0.56,0.69,0.54
somap.csv,0.13,0.0,0.28,0.56,0.39,0.0,0.8,0.32,0.54,0.85,0.05,0.09,0.17,0.13,0.4,0.48,0.05
wxcode.csv,0.23,0.25,0.64,0.41,0.58,0.31,0.61,0.27,0.04,0.2,0.95,0.58,0.1,0.26,0.15,0.35,0.04
xcf.csv,0.63,0.57,0.69,0.57,0.58,0.58,0.7,0.59,0.68,0.64,0.86,0.64,0.41,0.66,0.78,0.73,0.13
