,moviesandbox.csv,libtorrent.csv,sigil.csv,xbg.csv,xtreemfs.csv,crux-framework.csv
crux-framework.csv,78.0,114.0,88.0,62.0,0.0,0.0
libtorrent.csv,0.0,0.0,8.0,4.0,4.0,64.0
moviesandbox.csv,0.0,2.0,0.0,62.0,1.0,32.0
sigil.csv,0.0,0.0,0.0,4.0,1.0,20.0
xbg.csv,1.0,1.0,6.0,0.0,1.0,9.0
xtreemfs.csv,0.0,0.0,0.0,7.0,0.0,32.0
