,moviesandbox.csv,libtorrent.csv,sigil.csv,xbg.csv,xtreemfs.csv,crux-framework.csv
crux-framework.csv,0.0,0.0,0.0,0.0,0.01,1.0
libtorrent.csv,0.5,1.0,0.45,0.7,0.13,0.17
moviesandbox.csv,0.99,0.3,0.6,0.0,0.7,0.37
sigil.csv,0.72,0.39,0.98,0.29,0.77,0.86
xbg.csv,0.55,0.21,0.41,1.0,0.07,0.38
xtreemfs.csv,0.57,0.56,0.65,0.29,0.99,0.78
