,moviesandbox.csv,libtorrent.csv,sigil.csv,xbg.csv,xtreemfs.csv,crux-framework.csv
crux-framework.csv,0.0,0.0,0.0,0.0,0.01,1.0
libtorrent.csv,0.74,1.0,0.76,0.29,0.91,0.05
moviesandbox.csv,0.99,0.4,0.67,0.0,0.79,0.05
sigil.csv,0.73,0.51,0.98,0.29,0.84,0.11
xbg.csv,0.59,0.29,0.47,1.0,0.12,0.13
xtreemfs.csv,0.64,0.67,0.71,0.2,0.99,0.09
