,moviesandbox.csv,libtorrent.csv,sigil.csv,xbg.csv,xtreemfs.csv,crux-framework.csv
crux-framework.csv,0.0,0.0,0.0,0.0,0.0,0.0
libtorrent.csv,0.83,0.0,0.86,0.62,0.97,0.96
moviesandbox.csv,0.03,0.17,0.14,0.16,0.11,0.32
sigil.csv,0.43,0.0,0.03,0.07,0.1,0.44
xbg.csv,0.31,0.17,0.35,0.0,0.05,0.1
xtreemfs.csv,0.69,0.06,0.16,0.18,0.02,0.59
