,barracudamvc.csv,openintents.csv,arsenal-1.csv,alembik.csv,mumble.csv,mevenide.csv
alembik.csv,0.15,0.36,0.0,0.32,0.11,0.02
arsenal-1.csv,0.95,0.12,0.35,0.03,0.05,0.27
barracudamvc.csv,0.3,0.82,0.97,0.97,1.0,0.66
mevenide.csv,0.75,0.42,0.23,0.03,0.05,0.15
mumble.csv,0.45,0.91,0.68,0.19,0.22,0.4
openintents.csv,0.5,0.36,1.0,0.71,0.78,0.43
