,campsoft.csv,beast-mcmc.csv,array4j.csv,continuum-ide.csv,jam-daq.csv,anaxagora.csv,nodal.csv,projectfactory.csv,roolo.csv,l2j.csv
anaxagora.csv,0.36,0.62,0.51,0.57,0.53,0.65,0.26,0.21,0.28,0.47
array4j.csv,0.8,0.2,0.53,0.3,0.35,0.55,0.51,0.54,0.28,0.15
beast-mcmc.csv,0.66,0.72,0.48,0.56,0.67,0.7,0.4,0.37,0.58,0.48
continuum-ide.csv,0.94,0.37,0.29,0.72,0.37,0.17,0.2,0.27,0.39,0.11
jam-daq.csv,0.89,0.5,0.43,0.27,0.71,0.28,0.3,0.37,0.29,0.26
l2j.csv,0.64,0.62,0.46,0.58,0.61,0.59,0.38,0.53,0.49,0.73
nodal.csv,0.0,0.31,0.42,0.67,0.19,0.22,0.68,0.25,0.51,0.12
projectfactory.csv,0.83,0.57,0.48,0.6,0.53,0.37,0.16,0.64,0.47,0.63
roolo.csv,0.0,0.54,0.63,0.56,0.36,0.43,0.34,0.5,0.68,0.55
