,campsoft.csv,beast-mcmc.csv,array4j.csv,continuum-ide.csv,jam-daq.csv,anaxagora.csv,nodal.csv,projectfactory.csv,roolo.csv,l2j.csv
anaxagora.csv,1.0,0.73,0.56,0.76,0.51,0.62,0.22,0.92,0.25,0.43
array4j.csv,1.0,0.8,0.5,1.0,0.31,0.52,0.52,0.9,0.25,0.12
beast-mcmc.csv,1.0,0.71,0.62,0.88,0.91,0.76,0.35,0.33,0.65,0.47
continuum-ide.csv,1.0,0.32,0.25,0.71,0.33,0.14,0.17,0.23,0.35,0.09
jam-daq.csv,1.0,0.45,0.38,0.24,0.71,0.24,0.26,0.33,0.25,0.22
l2j.csv,1.0,0.68,0.5,0.59,0.87,0.67,0.35,0.87,0.5,0.77
nodal.csv,0.0,0.27,0.38,0.71,0.16,0.19,0.65,0.21,0.5,0.1
projectfactory.csv,1.0,0.55,0.44,0.59,0.51,0.33,0.13,0.67,0.45,0.65
roolo.csv,0.0,0.64,0.69,0.59,0.33,0.43,0.3,0.51,0.65,0.78
