,arianne.csv,knowledge.csv,bl-toolkit.csv,voms.csv,amateur-scrolls.csv,micomt.csv,kml.csv,ultimairis.csv,sigil.csv,auber.csv,lufa-lib.csv,lportal.csv,les-indemodables.csv,keyczar.csv,growl-for-windows.csv
amateur-scrolls.csv,0.0,0.0,0.0,74.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,77.0,0.0,62.0,0.0
arianne.csv,0.0,0.0,0.0,5.0,6.0,0.0,2.0,0.0,5.0,1.0,3.0,63.0,6.0,0.0,5.0
auber.csv,1.0,0.0,1.0,23.0,3.0,0.0,3.0,7.0,2.0,0.0,0.0,175.0,2.0,0.0,3.0
bl-toolkit.csv,1.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,10.0,1.0,11.0,31.0,0.0,1.0,0.0
growl-for-windows.csv,0.0,0.0,0.0,13.0,11.0,3.0,3.0,1.0,9.0,1.0,11.0,171.0,0.0,3.0,0.0
keyczar.csv,0.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,9.0,0.0,1.0,106.0,0.0,0.0,2.0
kml.csv,1.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,2.0,0.0,3.0,268.0,2.0,0.0,1.0
knowledge.csv,0.0,0.0,0.0,11.0,5.0,3.0,9.0,1.0,9.0,1.0,11.0,166.0,0.0,3.0,0.0
les-indemodables.csv,2.0,0.0,0.0,9.0,1.0,10.0,1.0,0.0,1.0,0.0,5.0,236.0,0.0,0.0,0.0
lportal.csv,0.0,0.0,0.0,74.0,11.0,3.0,3.0,1.0,8.0,1.0,7.0,0.0,0.0,1.0,0.0
lufa-lib.csv,0.0,0.0,1.0,7.0,9.0,3.0,3.0,1.0,3.0,0.0,0.0,89.0,0.0,0.0,0.0
micomt.csv,13.0,0.0,6.0,16.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,332.0,0.0,1.0,0.0
sigil.csv,1.0,0.0,0.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,14.0,1.0,0.0,1.0
ultimairis.csv,0.0,0.0,0.0,13.0,2.0,1.0,5.0,0.0,5.0,0.0,11.0,171.0,0.0,1.0,0.0
voms.csv,1.0,0.0,3.0,0.0,65.0,71.0,1.0,0.0,7.0,0.0,0.0,130.0,101.0,0.0,0.0
