,rezilla.csv,webdriver.csv,minig.csv,ossbuild.csv,jparsec.csv,kmess.csv
jparsec.csv,0.79,0.6,0.63,0.91,0.67,0.96
kmess.csv,0.95,0.87,0.72,0.91,0.96,0.76
minig.csv,0.84,0.31,0.52,0.94,0.02,0.65
ossbuild.csv,0.16,0.31,0.28,0.38,0.0,0.23
rezilla.csv,0.47,0.16,0.28,0.06,0.0,0.43
webdriver.csv,0.11,0.58,0.63,0.0,0.47,0.51
