,recall,precision,pf,wins
adonthell.csv,0.53,0.5,0.42,13
avisynth2.csv,0.04,0.07,0.04,0
bigdata.csv,0.31,0.4,0.25,10
dsworkbench.csv,0.07,0.23,0.08,4
foursquared.csv,0.06,0.25,0.06,8
geotools.csv,0.59,0.47,0.42,14
gephex.csv,0.78,0.41,0.66,7
jgossipforum.csv,0.21,0.42,0.16,12
madman.csv,0.28,0.45,0.24,11
pokenetonline.csv,0.81,0.41,0.72,3
qmmp.csv,0.69,0.4,0.61,6
rcp-company-uibindings.csv,0.57,0.5,0.35,15
simplewebservices.csv,0.81,0.49,0.74,9
t-2.csv,0.56,0.35,0.55,2
wsmt.csv,0.03,0.22,0.16,1
yarp0.csv,0.62,0.44,0.62,5
