,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,wheat.csv,panda3d.csv
benojt.csv,0.61,0.31,0.63,1.0,0.14,0.7,0.47
jahshaka.csv,0.44,0.9,0.44,0.62,0.0,0.41,0.5
jatlas.csv,0.4,0.0,0.0,0.28,1.0,0.0,0.0
jedit.csv,0.97,0.26,0.47,0.73,0.14,0.43,0.38
open-media-library.csv,0.5,0.33,0.99,0.77,0.17,0.55,0.45
panda3d.csv,0.31,0.0,0.14,0.23,0.11,0.47,0.92
wheat.csv,0.55,0.24,0.49,0.44,0.19,1.0,0.28
