,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,wheat.csv,panda3d.csv
benojt.csv,0.93,1.0,1.0,0.0,0.98,1.0,1.0
jahshaka.csv,0.17,0.0,0.46,0.33,0.21,0.12,0.74
jatlas.csv,0.16,0.0,0.0,0.0,0.0,0.0,0.0
jedit.csv,0.0,0.33,0.35,0.0,0.34,0.21,0.23
open-media-library.csv,0.57,0.29,0.0,0.67,0.44,0.38,0.36
panda3d.csv,0.29,0.06,0.28,0.0,0.19,0.33,0.02
wheat.csv,0.21,0.53,0.54,0.0,0.37,0.0,0.46
