,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,pcsx2.csv,xqilla.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
enlightenment.csv,1.0,1.0,1.0,0.34,0.88,1.0,1.0,0.8,0.64
ffigo.csv,0.21,0.06,0.19,0.01,0.06,0.08,0.01,0.36,0.14
ildjit.csv,0.45,0.16,0.2,0.29,0.24,0.46,0.29,0.18,0.14
jfreereport.csv,0.05,0.21,0.19,0.11,0.12,0.07,0.07,0.09,0.0
pcsx2.csv,0.03,0.27,0.32,0.54,0.35,0.09,0.09,0.09,0.36
psycle.csv,0.32,0.73,0.5,0.69,0.62,0.9,0.67,0.43,0.29
wikipediardware.csv,0.24,0.71,0.83,0.62,0.67,0.87,0.81,0.68,0.21
wxjs.csv,0.03,0.01,0.13,0.0,0.03,0.44,0.2,0.0,0.0
xqilla.csv,0.29,0.1,0.42,0.14,0.17,0.06,0.51,0.5,0.14
