,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,pcsx2.csv,xqilla.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
enlightenment.csv,0.99,1.0,1.0,0.66,0.97,1.0,1.0,0.97,0.89
ffigo.csv,0.24,0.21,0.19,0.02,0.12,0.33,0.0,0.75,0.0
ildjit.csv,0.5,0.76,0.27,0.26,0.22,1.0,0.0,0.28,0.26
jfreereport.csv,0.13,0.1,0.43,0.24,0.32,0.0,0.12,0.3,0.11
pcsx2.csv,0.24,0.14,0.58,0.69,0.79,0.33,0.0,0.29,0.58
psycle.csv,0.64,0.45,0.79,0.83,0.83,1.0,0.88,0.54,0.45
wikipediardware.csv,0.5,0.48,0.87,0.77,0.73,1.0,1.0,0.61,0.76
wxjs.csv,0.05,0.0,0.06,0.0,0.02,0.0,0.88,0.0,0.0
xqilla.csv,0.34,0.14,0.38,0.09,0.17,1.0,0.62,0.32,0.05
