,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,pcsx2.csv,xqilla.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
enlightenment.csv,0.66,0.23,0.13,0.73,0.68,0.02,0.08,0.68,0.79
ffigo.csv,0.69,0.5,0.13,0.7,0.78,0.1,0.0,0.78,0.0
ildjit.csv,0.68,0.58,0.17,0.57,0.64,0.05,0.0,0.72,0.83
jfreereport.csv,0.82,0.13,0.26,0.75,0.84,0.0,0.14,0.85,1.0
pcsx2.csv,0.93,0.13,0.22,0.64,0.81,0.08,0.0,0.85,0.81
psycle.csv,0.8,0.15,0.19,0.63,0.72,0.03,0.1,0.68,0.81
wikipediardware.csv,0.8,0.17,0.14,0.64,0.68,0.03,0.1,0.61,0.91
wxjs.csv,0.73,0.0,0.06,0.0,0.5,0.0,0.28,0.0,0.0
xqilla.csv,0.69,0.29,0.12,0.49,0.66,0.3,0.1,0.52,0.5
