,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,pcsx2.csv,xqilla.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
enlightenment.csv,0.79,0.37,0.23,0.7,0.8,0.05,0.15,0.8,0.84
ffigo.csv,0.36,0.29,0.16,0.04,0.2,0.15,0.0,0.77,0.0
ildjit.csv,0.58,0.66,0.21,0.36,0.32,0.1,0.0,0.4,0.4
jfreereport.csv,0.22,0.12,0.32,0.36,0.47,0.0,0.13,0.45,0.19
pcsx2.csv,0.38,0.14,0.32,0.66,0.8,0.13,0.0,0.43,0.68
psycle.csv,0.71,0.23,0.31,0.71,0.77,0.05,0.19,0.6,0.58
wikipediardware.csv,0.62,0.25,0.24,0.7,0.7,0.06,0.18,0.61,0.83
wxjs.csv,0.09,0.0,0.06,0.0,0.03,0.0,0.42,0.0,0.0
xqilla.csv,0.45,0.19,0.18,0.16,0.27,0.46,0.17,0.39,0.1
