,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,2.0,150.0,0.0,0.0
emftriple.csv,0.0,0.0,183.0,4.0
fluent-nhibernate.csv,6.0,41.0,0.0,3.0
gpsmid.csv,0.0,8.0,9.0,2.0
