,playerstage.csv,aubit4gl.csv,massiv.csv,bibedt.csv,customwars.csv,quarkplusplus.csv,impala.csv,xinity.csv
aubit4gl.csv,0.61,0.0,0.4,0.46,0.47,0.5,0.56,0.27
bibedt.csv,0.14,0.17,0.27,0.0,0.44,0.06,0.2,0.23
customwars.csv,0.12,0.48,0.18,0.17,0.0,0.16,0.21,0.65
impala.csv,0.37,0.69,0.14,0.39,0.57,0.69,0.0,0.73
massiv.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
playerstage.csv,0.0,0.29,0.3,0.07,0.36,0.12,0.25,0.31
quarkplusplus.csv,0.11,0.17,0.3,0.07,0.31,0.0,0.22,0.23
xinity.csv,0.49,0.08,0.42,0.32,0.35,0.47,0.38,0.0
