,recall,precision,pf,pci_20,ifa,wins
cornerstone.csv,0.32,0.5700000000000001,0.12,0.52,1.5,10
emeraldemu.csv,0.42000000000000004,0.635,0.09,0.525,0.0,12
frogatto.csv,0.795,0.405,0.62,0.36,4.0,2
grafx2.csv,0.715,0.49,0.48,0.46,1.5,5
jahshakafx.csv,0.64,0.59,0.24,0.405,1.0,9
nassp.csv,0.415,0.585,0.135,0.55,1.5,11
netatalk.csv,0.765,0.43,0.5549999999999999,0.415,3.5,3
open-beos.csv,0.805,0.45,0.43,0.46499999999999997,2.0,6
psycle.csv,0.885,0.425,0.6,0.385,3.0,4
quantlib.csv,0.715,0.305,0.505,0.38,7.5,0
reaper-ecad.csv,0.195,0.675,0.02,0.61,1.0,13
sbml.csv,0.83,0.33999999999999997,0.6,0.39,5.5,1
unimrcp.csv,0.67,0.49,0.355,0.455,1.5,7
unladen-swallow.csv,0.395,0.49,0.18,0.535,1.0,8
