,recall,precision,pf,pci_20,ifa,wins
alsa.csv,0.6950000000000001,0.455,0.46,0.455,0.5,7
gmerlin.csv,0.51,0.365,0.3,0.365,7.5,0
google-gears.csv,0.8500000000000001,0.44,0.655,0.44,2.0,4
gstreamer.csv,0.775,0.43,0.7150000000000001,0.41,1.0,3
lportal.csv,0.08499999999999999,0.645,0.03,0.74,0.5,11
metacosm.csv,0.42500000000000004,0.67,0.23,0.525,2.0,10
mplayer-ce.csv,0.87,0.45,0.785,0.44,1.0,5
openmeetings.csv,0.525,0.55,0.24,0.52,1.5,9
qgis.csv,0.495,0.39,0.33,0.53,3.0,2
skia.csv,0.45,0.57,0.28,0.515,1.5,8
wxcrp.csv,0.8200000000000001,0.45,0.88,0.41500000000000004,2.0,1
yafdotnet.csv,0.645,0.495,0.405,0.39,0.5,6
