,alembik.csv,emisview.csv,mediate.csv,botsnscouts.csv,anaxagora.csv,matrex.csv,ontopia.csv,mediaportal.csv
alembik.csv,0.71,0.44,0.53,0.4,0.34,0.33,0.22,0.4
anaxagora.csv,0.57,0.45,0.72,0.38,0.47,0.58,0.85,0.38
botsnscouts.csv,0.71,0.44,0.69,0.73,0.34,0.73,0.79,0.36
emisview.csv,0.68,0.65,0.54,0.39,0.42,0.5,0.18,0.31
matrex.csv,0.08,0.16,0.66,0.54,0.13,0.82,0.33,0.15
mediaportal.csv,0.34,0.27,0.36,0.42,0.22,0.31,0.19,0.41
mediate.csv,0.67,0.4,0.69,0.66,0.24,0.62,0.43,0.31
ontopia.csv,0.44,0.41,0.55,0.5,0.2,0.65,0.87,0.32
