,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.64,0.31,0.63,1.0,0.15,0.64
jahshaka.csv,0.36,1.0,0.3,0.64,0.0,0.55
jam-daq.csv,0.47,0.14,0.16,0.37,0.24,1.0
jatlas.csv,0.05,0.0,0.27,0.1,1.0,0.04
jedit.csv,0.96,0.5,0.37,0.58,0.1,0.59
open-media-library.csv,0.55,0.37,1.0,0.46,0.35,0.54
