,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.92,1.0,1.0,0.0,0.94,0.84
jahshaka.csv,0.77,0.0,0.81,0.53,1.0,0.57
jam-daq.csv,0.66,0.91,0.91,0.84,0.62,0.0
jatlas.csv,0.99,1.0,0.83,0.95,0.0,0.98
jedit.csv,0.08,0.42,0.75,0.59,0.83,0.53
open-media-library.csv,0.57,0.59,0.0,0.96,0.43,0.58
