,sqlpower-library.csv,freenet.csv,onotoa.csv,botsnscouts.csv,mediaportal.csv
botsnscouts.csv,0.79,0.68,0.81,0.76,0.25
freenet.csv,0.78,0.76,0.85,0.5,0.19
mediaportal.csv,0.9,0.88,0.76,0.73,0.35
onotoa.csv,0.71,0.71,0.85,0.49,0.15
sqlpower-library.csv,0.81,0.66,0.85,0.5,0.19
