,recall,precision,pf,wins
ctrlr.csv,0.05,0.265,0.05,3
dvt.csv,0.195,0.48,0.20500000000000002,9
flylinkdc.csv,0.335,0.5,0.22999999999999998,10
fulguro.csv,0.29,0.64,0.19,13
gnome-jabber.csv,0.825,0.365,0.745,0
ipfire-wall.csv,0.515,0.44,0.425,8
jruby.csv,0.39,0.35,0.325,6
ldview.csv,0.33,0.575,0.22499999999999998,11
maidsafe-dht.csv,0.20500000000000002,0.55,0.10500000000000001,12
nuttx.csv,0.725,0.415,0.5800000000000001,7
oorexx.csv,0.53,0.385,0.475,5
red5.csv,0.63,0.375,0.615,1
vdsf.csv,0.885,0.44,0.87,2
xbrlapi.csv,0.425,0.37,0.405,4
