,selenium.csv,cities3d.csv,levent.csv,xemeiah.csv,bwapi.csv,img-browse-sort.csv,somap.csv,pnotepad.csv
bwapi.csv,0.75,0.97,0.87,0.81,0.08,1.0,1.0,0.8
cities3d.csv,0.67,0.14,0.8,0.76,0.82,0.92,0.85,0.95
img-browse-sort.csv,0.49,0.52,0.66,0.53,0.73,0.0,1.16,0.8
levent.csv,0.69,0.79,0.02,0.68,0.67,0.51,0.55,0.48
pnotepad.csv,0.82,0.86,0.59,0.63,0.9,0.95,1.01,0.02
selenium.csv,0.02,0.44,0.68,0.52,0.88,0.52,0.8,0.72
somap.csv,0.91,1.0,1.0,1.0,1.0,0.98,0.01,1.0
xemeiah.csv,0.61,0.43,0.73,0.03,0.7,0.83,0.94,0.75
