,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.0,5.0,0.0,14.0,1.0
nabu-library.csv,1.0,3.0,20.0,24.0,0.0
pcgen.csv,0.0,0.0,8.0,11.0,2.0
selenium.csv,0.0,3.0,8.0,9.0,31.0
tolven.csv,0.0,1.0,25.0,1.0,0.0
