,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.23,0.26,0.95,0.1,0.61
nabu-library.csv,0.58,0.32,0.24,0.3,1.0
pcgen.csv,0.56,1.0,0.21,0.48,0.47
selenium.csv,0.99,0.64,0.28,0.54,0.33
tolven.csv,0.35,0.48,0.11,0.97,0.16
