,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,wheat.csv,panda3d.csv
benojt.csv,0.05,0.0,0.0,1.0,0.0,0.0,0.0
jahshaka.csv,0.24,0.93,0.12,0.0,0.23,0.17,0.18
jatlas.csv,0.09,0.0,0.06,0.01,1.0,0.0,0.0
jedit.csv,0.98,0.73,0.48,0.71,0.45,0.54,0.45
open-media-library.csv,0.36,0.21,1.0,0.31,0.44,0.25,0.25
panda3d.csv,0.32,0.11,0.23,0.18,0.42,0.53,0.93
wheat.csv,0.35,0.6,0.49,0.46,0.23,0.96,0.45
