,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,wheat.csv,panda3d.csv
benojt.csv,0.45,0.18,0.47,1.0,0.07,0.54,0.31
jahshaka.csv,0.39,1.0,0.33,0.94,0.04,0.8,0.32
jatlas.csv,0.18,0.0,0.5,1.0,1.0,0.0,0.0
jedit.csv,0.98,0.36,0.43,1.0,0.14,0.55,0.35
open-media-library.csv,0.35,0.15,1.0,0.93,0.1,0.5,0.32
panda3d.csv,0.4,0.07,0.44,0.93,0.07,0.56,1.0
wheat.csv,0.56,0.21,0.43,1.0,0.05,0.96,0.32
