,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,wheat.csv,panda3d.csv
benojt.csv,0.99,1.0,1.0,0.0,1.0,1.0,1.0
jahshaka.csv,0.27,0.0,0.17,1.0,0.42,0.04,0.14
jatlas.csv,0.24,0.0,0.04,0.0,0.0,0.0,0.0
jedit.csv,0.01,0.29,0.54,0.0,0.19,0.54,0.35
open-media-library.csv,0.52,0.22,0.0,0.67,0.31,0.25,0.2
panda3d.csv,0.35,0.29,0.22,0.33,0.44,0.5,0.0
wheat.csv,0.2,0.53,0.61,0.0,0.32,0.04,0.4
