,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.43,0.56,0.0,0.43,0.15
nabu-library.csv,0.44,0.42,0.51,0.51,0.01
pcgen.csv,0.09,0.0,0.31,0.24,0.63
selenium.csv,0.02,0.1,0.76,0.43,0.16
tolven.csv,0.09,0.22,0.16,0.0,0.06
