,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.18,0.33,0.98,0.19,0.51
nabu-library.csv,0.45,0.44,0.54,0.47,1.0
pcgen.csv,0.26,0.97,0.02,0.55,0.17
selenium.csv,0.98,0.31,0.41,0.61,0.26
tolven.csv,0.21,0.51,0.13,0.91,0.15
