,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.28,0.27,1.0,0.13,0.77
nabu-library.csv,0.52,0.4,0.28,0.27,0.99
pcgen.csv,0.72,1.0,0.03,0.46,0.2
selenium.csv,0.98,0.65,0.19,0.37,0.59
tolven.csv,0.69,0.59,0.2,1.0,0.67
