,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.93,1.0,1.0,0.99,1.0,1.0
jahshaka.csv,0.23,0.91,0.22,0.39,0.0,0.22
jam-daq.csv,0.36,0.27,0.22,0.47,0.2,0.96
jatlas.csv,0.07,0.0,0.0,0.01,1.0,0.02
jedit.csv,0.98,0.73,0.42,0.61,0.4,0.6
open-media-library.csv,0.74,0.45,0.95,0.77,0.8,0.78
