,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.32,0.42,0.33,0.35,0.4,0.35
jahshaka.csv,0.96,0.75,0.71,0.44,0.93,0.96
jam-daq.csv,0.66,0.89,0.79,0.41,0.9,0.5
jatlas.csv,0.83,0.0,0.0,0.0,0.8,0.0
jedit.csv,0.48,0.52,0.42,0.38,0.58,0.39
open-media-library.csv,0.4,0.69,0.53,0.37,0.52,0.5
