,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.92,1.0,1.0,0.01,0.97,0.94
jahshaka.csv,0.78,0.1,0.84,0.61,1.03,0.83
jam-daq.csv,0.69,0.74,0.8,0.63,0.81,0.05
jatlas.csv,0.93,1.0,1.0,0.99,0.0,0.98
jedit.csv,0.02,0.38,0.73,0.39,0.66,0.53
open-media-library.csv,0.62,0.59,0.05,0.7,0.48,0.55
