,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.45,0.18,0.47,1.0,0.08,0.47
jahshaka.csv,0.58,0.83,0.38,1.0,0.0,0.38
jam-daq.csv,0.54,0.33,0.47,0.98,0.1,0.98
jatlas.csv,0.67,0.0,0.0,1.0,1.0,1.0
jedit.csv,1.0,0.38,0.45,1.0,0.11,0.59
open-media-library.csv,0.52,0.31,1.0,0.97,0.13,0.56
