,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.61,0.31,0.63,0.99,0.14,0.64
jahshaka.csv,0.33,0.87,0.28,0.56,0.0,0.28
jam-daq.csv,0.43,0.3,0.31,0.63,0.13,0.97
jatlas.csv,0.12,0.0,0.0,0.02,1.0,0.04
jedit.csv,0.99,0.5,0.44,0.76,0.17,0.59
open-media-library.csv,0.61,0.37,0.97,0.86,0.22,0.65
