,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.55,0.68,0.38,0.69,0.98,0.43
chaperon.csv,0.02,0.02,0.0,1.0,0.0,0.02
mule.csv,0.98,0.14,0.33,0.0,0.22,0.18
nunit.csv,0.4,0.26,0.25,0.0,0.42,0.96
springside.csv,0.6,0.95,0.51,0.51,0.63,0.62
swtfox.csv,0.44,0.38,1.0,0.47,0.31,0.41
