,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.76,0.56,0.44,0.2,0.99,0.34
chaperon.csv,0.04,0.04,0.0,1.0,0.0,0.05
mule.csv,0.98,0.17,0.29,0.0,0.3,0.17
nunit.csv,0.46,0.32,0.26,0.0,0.54,0.97
springside.csv,0.65,0.97,0.44,0.15,0.79,0.36
swtfox.csv,0.5,0.4,1.0,0.13,0.42,0.23
