,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.35,0.44,0.37,0.41,0.42,0.33
chaperon.csv,0.8,0.8,0.0,0.75,0.0,0.67
mule.csv,0.47,0.95,0.55,0.75,0.8,0.97
nunit.csv,0.62,0.95,0.66,0.8,0.59,0.92
springside.csv,0.38,0.59,0.41,0.43,0.38,0.38
swtfox.csv,0.72,0.58,0.7,0.5,0.88,0.58
