,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.87,0.17,1.0,0.0,0.31,0.47,0.14,1.0
apolloplayer.csv,0.74,0.83,1.0,0.0,0.57,0.33,0.14,0.0
k3d.csv,0.24,0.25,0.0,0.0,0.16,1.0,0.0,0.2
kowari.csv,0.29,0.21,0.0,0.07,0.16,0.13,0.57,0.4
redshell.csv,0.97,1.0,1.0,0.93,1.0,1.0,1.0,1.0
rtb-team.csv,0.45,0.62,1.0,0.87,0.38,0.43,0.71,0.6
xreal.csv,0.0,0.0,0.0,0.0,0.04,0.03,0.0,1.0
