,openefm.csv,jgnash.csv,yarp0.csv,mp-rechnungs-und-kundenverwaltung.csv,ingex.csv,ambulant.csv
ambulant.csv,0.38,0.17,0.35,0.38,0.49,0.65
ingex.csv,0.45,0.36,0.44,0.47,0.55,0.46
jgnash.csv,0.52,0.51,0.48,0.4,0.53,0.53
mp-rechnungs-und-kundenverwaltung.csv,0.42,0.32,0.38,0.49,0.58,0.42
openefm.csv,0.59,0.27,0.29,0.38,0.3,0.42
yarp0.csv,0.45,0.17,0.61,0.46,0.53,0.44
