,firebird.csv,ontomorphtab.csv,taokgame.csv,applet2app.csv,xbplayer.csv,htmlunit.csv,webdriver.csv,smarttag.csv,monetdb.csv,fmri-dmt.csv
applet2app.csv,329.0,55.0,91.0,1673.0,132.0,276.0,98.0,52.0,145.0,67.0
firebird.csv,0.0,1.0,2.0,8.0,14.0,27.0,0.0,4.0,3.0,6.0
fmri-dmt.csv,329.0,1.0,91.0,1673.0,4.0,276.0,4.0,4.0,145.0,0.0
htmlunit.csv,329.0,1.0,2.0,1673.0,14.0,0.0,0.0,4.0,4.0,6.0
monetdb.csv,329.0,55.0,91.0,1673.0,132.0,276.0,98.0,52.0,145.0,67.0
ontomorphtab.csv,329.0,0.0,91.0,1673.0,132.0,276.0,98.0,4.0,145.0,67.0
smarttag.csv,329.0,0.0,91.0,1673.0,132.0,276.0,1.0,0.0,145.0,67.0
taokgame.csv,329.0,0.0,0.0,1673.0,132.0,276.0,0.0,4.0,145.0,67.0
webdriver.csv,329.0,1.0,91.0,1673.0,132.0,276.0,0.0,4.0,145.0,67.0
xbplayer.csv,329.0,1.0,0.0,1673.0,6.0,276.0,10.0,4.0,145.0,1.0
