,campsoft.csv,sevenupdate.csv,extprosys.csv,cleartk.csv,opennms.csv,intact.csv,rohxel.csv,japano.csv,encog-cs.csv,lockss.csv,officefloor.csv,roolo.csv,primefaces.csv,web-cat.csv
cleartk.csv,63.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,6.0,10.0,120.0,0.0,1.0,1.0
encog-cs.csv,104.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,31.0,321.0,0.0,2.0,1.0
extprosys.csv,61.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,5.0,325.0,0.0,2.0,0.0
intact.csv,104.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,53.0,0.0,2.0,0.0
japano.csv,50.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,10.0,299.0,0.0,2.0,1.0
lockss.csv,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,49.0
officefloor.csv,104.0,0.0,13.0,1.0,1.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,1.0
opennms.csv,104.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,81.0,1.0,1.0,1.0
primefaces.csv,39.0,0.0,2.0,0.0,6.0,5.0,0.0,0.0,7.0,0.0,245.0,0.0,0.0,0.0
rohxel.csv,80.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,16.0,5.0,324.0,0.0,5.0,0.0
roolo.csv,27.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,40.0,0.0,0.0,2.0
sevenupdate.csv,104.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,16.0,3.0,323.0,1.0,0.0,1.0
web-cat.csv,104.0,0.0,2.0,1.0,3.0,9.0,0.0,0.0,0.0,3.0,341.0,0.0,2.0,0.0
