,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv
abbot.csv,0.41,0.45,0.62,0.39,0.33,0.28,0.48,0.43
jicarilla.csv,0.86,0.0,0.77,0.5,0.0,0.0,0.5,0.42
optalgtoolkit.csv,0.5,0.46,0.67,0.37,0.65,0.55,0.41,0.34
ossim.csv,0.88,0.74,0.64,0.64,0.67,0.53,0.51,0.32
projectts.csv,0.83,0.95,0.58,0.69,0.51,0.32,0.69,0.0
sabbu.csv,0.46,0.49,0.92,0.44,0.53,0.88,0.52,0.88
vxl.csv,0.5,0.67,0.6,0.63,0.47,0.39,0.67,0.83
zact.csv,0.67,0.92,0.96,0.71,0.85,0.0,0.61,0.59
