,igarden.csv,megasquirtavr.csv,piccolo2d.csv,wxlua.csv,tolven.csv,owlapi.csv,ingex.csv,twostep.csv,servicestack.csv
igarden.csv,1.0,0.54,0.64,0.09,0.35,0.41,0.25,0.14,0.15
ingex.csv,0.16,0.44,0.26,0.22,0.31,0.36,0.99,0.22,0.52
megasquirtavr.csv,0.42,0.83,0.38,0.33,0.42,0.4,0.64,0.0,0.0
owlapi.csv,0.19,0.31,0.57,0.36,0.39,1.0,0.28,0.33,0.43
piccolo2d.csv,0.0,0.0,1.0,0.0,0.13,0.15,0.0,0.0,0.07
servicestack.csv,0.16,0.13,0.65,0.23,0.55,0.6,0.04,0.43,1.0
tolven.csv,0.12,0.29,0.27,0.04,0.98,0.24,0.53,0.58,0.38
twostep.csv,0.59,0.6,0.72,0.37,0.77,0.78,0.62,1.0,0.56
wxlua.csv,0.58,0.38,0.27,0.97,0.4,0.36,0.61,0.0,0.17
