,igarden.csv,megasquirtavr.csv,piccolo2d.csv,wxlua.csv,tolven.csv,owlapi.csv,ingex.csv,twostep.csv,servicestack.csv
igarden.csv,0.0,0.23,0.24,0.0,0.13,0.11,0.1,0.24,0.02
ingex.csv,0.15,0.22,0.33,0.25,0.21,0.33,0.06,0.22,0.13
megasquirtavr.csv,0.44,0.0,0.89,0.88,0.87,0.86,0.66,1.0,1.0
owlapi.csv,0.22,0.64,0.28,0.75,0.26,0.0,0.12,0.78,0.83
piccolo2d.csv,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.02,0.15
servicestack.csv,0.07,0.97,0.2,0.12,0.41,0.38,0.04,0.07,0.0
tolven.csv,0.01,0.92,0.04,0.0,0.0,0.06,0.12,0.44,0.87
twostep.csv,0.38,0.62,0.55,0.38,0.5,0.52,0.5,0.0,0.24
wxlua.csv,0.67,0.88,0.93,0.12,0.86,0.85,0.54,1.0,0.96
