,igarden.csv,megasquirtavr.csv,piccolo2d.csv,wxlua.csv,tolven.csv,owlapi.csv,ingex.csv,twostep.csv,servicestack.csv
igarden.csv,0.71,0.67,0.75,0.83,0.96,0.96,0.91,0.93,0.67
ingex.csv,0.93,0.79,0.77,0.95,0.97,0.84,0.53,0.93,0.79
megasquirtavr.csv,0.66,0.81,0.34,0.76,0.35,0.47,0.42,0.42,0.41
owlapi.csv,0.95,0.81,0.73,0.83,0.61,0.88,0.92,0.62,0.5
piccolo2d.csv,0.0,0.0,0.92,0.0,0.83,0.67,0.0,0.0,0.88
servicestack.csv,0.89,0.55,0.67,0.94,0.51,0.55,0.67,0.69,0.71
tolven.csv,0.75,0.57,0.83,0.67,0.58,0.92,0.55,0.57,0.48
twostep.csv,0.51,0.66,0.38,0.48,0.35,0.47,0.41,0.5,0.55
wxlua.csv,0.36,0.54,0.36,0.51,0.42,0.58,0.37,0.45,0.43
