,igarden.csv,megasquirtavr.csv,piccolo2d.csv,wxlua.csv,tolven.csv,owlapi.csv,ingex.csv,twostep.csv,servicestack.csv
igarden.csv,1.0,0.5,0.62,0.07,0.3,0.36,0.21,0.12,0.12
ingex.csv,0.13,0.4,0.23,0.19,0.27,0.32,1.0,0.19,0.47
megasquirtavr.csv,0.39,0.8,1.0,0.59,0.97,0.76,0.83,1.0,1.0
owlapi.csv,0.16,0.3,0.54,0.4,0.35,1.0,0.24,0.38,0.71
piccolo2d.csv,0.0,0.0,1.0,0.0,0.11,0.12,0.0,0.0,0.06
servicestack.csv,0.13,0.85,0.62,0.19,0.54,0.6,0.03,0.38,1.0
tolven.csv,0.1,0.85,0.23,0.03,0.97,0.2,0.48,0.58,0.71
twostep.csv,0.58,0.7,0.85,0.34,0.89,0.92,0.66,1.0,0.53
wxlua.csv,0.71,0.85,1.0,0.99,0.76,0.56,0.66,0.81,0.94
